t,125Hz,250Hz,500Hz,1000Hz,2000Hz
0.002799999999999914,85.13602396834457,83.67947132317883,82.46249459119608,81.70597178125782,81.01597137791906
0.002850000000000019,85.1359466136721,83.67936314934254,82.46235143988955,81.70580142608028,81.01577176809795
0.002899999999999903,85.13585098962571,83.67922942651107,82.46217447682909,81.70559083271256,81.01552500911808
0.002950000000000008,85.13576484324457,83.6791089570403,82.4620150523017,81.70540111308503,81.01530271476078
0.002999999999999892,85.13565956831147,83.67896173658818,82.46182022460144,81.70516926142973,81.01503105303547
0.003049999999999997,85.13556422586325,83.67882840558875,82.46164377733865,81.70495928559768,81.01478503051013
0.003099999999999881,85.13544893931066,83.67866718253421,82.4614304159515,81.70470537961936,81.01448753462584
0.003149999999999986,85.13534401994109,83.67852045690663,82.46123623972998,81.7044743073294,81.01421680074111
0.00319999999999987,85.13521838609103,83.67834476122545,82.4610037217538,81.70419760587998,81.01389260367876
0.003249999999999975,85.13510353292075,83.67818414131925,82.46079115450195,81.70394464939758,81.01359623686848
0.003299999999999859,85.1349672411584,83.67799353795303,82.46053890318642,81.70364446621849,81.01324453599784
0.003349999999999964,85.13484212147253,83.67781855782886,82.4603073273266,81.70336889072912,81.01292167678315
0.003399999999999848,85.1346948860281,83.67761264637775,82.46003481166315,81.70304459395769,81.01254173327618
0.003449999999999953,85.13455919122579,83.6774228737344,82.45978365401173,81.70274571744214,81.01219158411092
0.003499999999999837,85.13440075076593,83.67720128788415,82.4594903879732,81.70239672870154,81.01178272186726
0.003549999999999942,85.13425419610776,83.67699632370345,82.45921911926827,81.7020739213686,81.01140454646466
0.003599999999999826,85.13408431316947,83.67675873043282,82.45890466075899,81.70169971451406,81.01096615063425
0.003649999999999931,85.13392663735664,83.67653820839023,82.45861279487895,81.70135239786597,81.01055927286342
0.003700000000000037,85.13374509765349,83.67628430700067,82.45827674445066,81.7009524974527,81.01009078804341
0.00374999999999992,85.13357606226961,83.67604789268435,82.45796383738062,81.70058014305101,81.009654590475
0.003800000000000026,85.13338267389668,83.67577741368885,82.4576058367631,81.70015412258252,81.00915551864964
0.003849999999999909,85.13320206273947,83.67552480366554,82.45727148535941,81.69975625057434,81.00868944082069
0.003900000000000015,85.13299665530072,83.67523750756958,82.45689121584934,81.69930373058266,81.00815933910474
0.003949999999999898,85.13280427362743,83.67496842833029,82.45653505644633,81.69887990803984,81.00766287556526
0.004000000000000004,85.13258669730602,83.67466410433369,82.45613223719253,81.69840055404313,81.00710135380396
0.004049999999999887,85.13238237101332,83.67437831114886,82.45575394408986,81.69795039316028,81.00657405199804
0.004099999999999993,85.13215249560275,83.67405677579339,82.45532833030754,81.69744391353673,81.0059807702699
0.004149999999999876,85.1319360703595,83.67375405150219,82.454927614172,81.69696706972772,81.00542222829853
0.004199999999999982,85.13169378427074,83.67341514728629,82.4544789953144,81.69643321353942,81.00479689435977
0.004249999999999865,85.13146512461861,83.67309530104193,82.45405560152378,81.69592938346591,81.00420675866474
0.004299999999999971,85.13121033387654,83.6727388950209,82.45358379943512,81.69536793826117,81.00354912536908
0.004349999999999854,85.13096932231193,83.67240176101006,82.45313750638888,81.69483685782231,81.00292708837159
0.004399999999999959,85.13070194955155,83.6720277433966,82.45264237345881,81.69424764744019,81.0022369510935
0.004449999999999843,85.13044848559979,83.67167317954858,82.45217299087568,81.6936890897472,81.00158274881602
0.004499999999999948,85.13016846907198,83.67128146232653,82.4516544082116,81.69307197214431,81.00085994290012
0.004549999999999832,85.12990246836276,83.67090934902478,82.45116177543095,81.69248574550038,81.00017335259483
0.004599999999999937,85.1296097609563,83.67049986458666,82.45061965106218,81.69184061061584,80.99941775085108
0.004650000000000043,85.12933115430853,83.67011010339334,82.45010363536326,81.69122655651768,80.99869858865432
0.004699999999999926,85.12902572259495,83.66968280320953,82.44953790248795,81.69055332418937,80.99791009891362
0.004750000000000032,85.12873445511656,83.6692753156118,82.44899839743829,81.68991131536403,80.99715821754225
0.004799999999999915,85.12841627842226,83.66883016893846,82.44840901272144,81.6892099333065,80.99633678028484
0.004850000000000021,85.1281123086305,83.66840489512327,82.44784593656334,81.68853987179415,80.99555206678707
0.004899999999999904,85.12778137813996,83.6679418877538,82.4472328784931,81.68781031364588,80.99469765285266
0.00495000000000001,85.12746467710582,83.66749878541694,82.44664617257561,81.68711212893697,80.99388002642306
0.004999999999999893,85.12712099499862,83.66701791848078,82.4460094398823,81.68635439238294,80.99299263480985
0.005049999999999999,85.12679154551847,83.6665569616739,82.44539906714415,81.68562803961635,80.99214204467631
0.005099999999999882,85.12643512414202,83.66605825048555,82.44473867728588,81.68484214458994,80.99122170043314
0.005149999999999988,85.12609291993888,83.66557942850494,82.44410462079318,81.68408760281685,80.99033812382152
0.005199999999999871,85.12572378101822,83.66506290146468,82.44342060850995,81.68327358978365,80.98938487603664
0.005249999999999977,85.12536882597402,83.66456621778335,82.44276287005187,81.68249086030052,80.98846831621648
0.00529999999999986,85.12498699985925,83.66403191533075,82.44205528598967,81.68164878862564,80.98748223610446
0.005349999999999966,85.12461930727945,83.66351738657579,82.44137388473379,81.68083789337845,80.986532720519
0.005399999999999849,85.1242248322312,83.66296536019645,82.44064279413885,81.67996783977739,80.98551389960576
0.005449999999999955,85.12384442414219,83.66243301517223,82.4399377653473,81.67912881983845,80.98453147808705
0.005499999999999838,85.12343734565499,83.66186332645712,82.4391832468302,81.67823087691124,80.98348002649304
0.005549999999999944,85.12304425213446,83.66131320521474,82.43845464063668,81.67736379102878,80.98246476956284
0.005599999999999827,85.12262462229727,83.6607259249719,82.43767678500531,81.67643806587628,80.98138081438243
0.005649999999999933,85.12221888083774,83.66015807792463,82.43692466525334,81.67554298909651,80.98033281163836
0.005700000000000038,85.12178675773123,83.6595532853419,82.43612357441341,81.67458960201698,80.97921649541375
0.005749999999999922,85.121368412636,83.65896777242622,82.43534801755433,81.67366662437784,80.97813585399959
0.005800000000000027,85.12092385976565,83.65834555428384,82.43452380347563,81.67268570764173,80.97698733328656
0.005849999999999911,85.12049296157707,83.65774244416522,82.43372489752582,81.67173493293697,80.9758741764452
0.005900000000000016,85.12003604734075,83.65710289409674,82.43287768127205,81.67072662963763,80.9746936204678
0.0059499999999999,85.11959265229964,83.65648226341919,82.43205552482786,81.66974817424942,80.9735480861749
0.006000000000000005,85.1191234494887,83.65582548121895,82.43118543564805,81.66871263722655,80.97233567556583
0.006049999999999889,85.11866761902455,83.65518741389715,82.4303401369567,81.66770662902482,80.97115791524155
0.006099999999999994,85.1181862043572,83.6545135048727,82.42944731143551,81.66664401985847,80.96991384086493
0.006149999999999878,85.11771800460771,83.65385809142516,82.42857898752032,81.66561059716483,80.96870401816169
0.006199999999999983,85.1172244582931,83.65316716579244,82.42766356878492,81.66452108523615,80.9674284800146
0.006249999999999867,85.1167439596525,83.65249450271479,82.42677234462286,81.66346039584985,80.96618676967756
0.006299999999999972,85.11623836498441,83.65178667503459,82.42583448160387,81.66234415746631,80.96487997586664
0.006349999999999856,85.11574564167917,83.65109686421077,82.42492048935347,81.66125635775019,80.96360656266461
0.006399999999999961,85.11522808465772,83.65037225286402,82.42396033609708,81.66011357533148,80.96226872845429
0.006449999999999845,85.11472321434877,83.6496654010145,82.4230237143746,81.65899882935511,80.9609638061776
0.00649999999999995,85.11419378332889,83.6489241277149,82.42204142940365,81.65782969067705,80.95959515310612
0.006549999999999834,85.11367684673908,83.6482003458799,82.42108232260546,81.65668816941476,80.95825892362899
0.006599999999999939,85.11313563210427,83.64744253522164,82.42007806832663,81.65549286690816,80.95685967868869
0.006650000000000045,85.11260671267001,83.64670193827794,82.41909662599569,81.6543247474892,80.95549235109276
0.006699999999999928,85.11205380653024,83.64592771731681,82.41807056815065,81.65310347759045,80.9540627459711
0.006750000000000034,85.11151299007615,83.64517042352671,82.41706694438493,81.65190894259919,80.95266453572728
0.006799999999999917,85.11094848598825,83.64437992139264,82.41601925154248,81.65066190514976,80.95120480610531
0.006850000000000023,85.11039586042381,83.64360605198311,82.41499360444334,81.64944114197303,80.94977593431113
0.006899999999999906,85.10981985313336,83.64279939952249,82.41392444753066,81.64816853966519,80.94828631921567
0.006950000000000012,85.1092555081704,83.6420090782935,82.41287693868915,81.64692173988453,80.94682701188529
0.006999999999999895,85.10866809337378,83.64118640773935,82.41178649055966,81.64562377775036,80.94530775309207
0.007050000000000001,85.10809212026368,83.64037976069946,82.4107172845788,81.64435113657696,80.94381824049583
0.007099999999999884,85.107493394389,83.6395412053679,82.40960571961432,81.64302802151802,80.9422695819802
0.00714999999999999,85.10690588567867,83.63871836039591,82.40851498366517,81.6417297372677,80.9407500980316
0.007199999999999873,85.1062959456846,83.63786405440733,82.40738247741052,81.64038167762298,80.9391722854639
0.007249999999999979,85.10569699499018,83.63702514093839,82.40627038082074,81.63905795122936,80.93762306715085
0.007299999999999862,85.10507593818144,83.63615521896173,82.40511710964844,81.637685156379,80.93601634743362
0.007349999999999968,85.10446563997874,83.6353003676968,82.40398382352083,81.63633619094254,80.93443763429175
0.007399999999999851,85.1038335638371,83.63441496471545,82.40280996432412,81.63493887094492,80.93280225513607
0.007449999999999957,85.10321201326789,83.63354430735244,82.40165566118408,81.63356487131568,80.93119428876156
0.00749999999999984,85.10256901529802,83.63264355845047,82.40046139109657,81.63214323657587,80.92953049829988
0.007549999999999946,85.10193630799111,83.63175722743621,82.39928624456631,81.63074440896824,80.92789352189956
0.007599999999999829,85.10128248558004,83.63084126760343,82.39807174070614,81.62929866993565,80.92620156833286
0.007649999999999935,85.10063871748656,83.62993939590496,82.39687592520437,81.62787522157296,80.92453582630922
0.00770000000000004,85.09997416777581,83.62900835985974,82.3956413644416,81.62640558846613,80.92281595758553
0.007749999999999924,85.09931943501746,83.62809108075379,82.39442505490688,81.62495772725343,80.92112169515471
0.007800000000000029,85.09864425478723,83.62714510278225,82.39317061365227,81.62346440981023,80.91937415867773
0.007849999999999913,85.09797865351715,83.62621254966194,82.39193398528899,81.62199234403344,80.91765162151823
0.007900000000000018,85.09729293908153,83.62525176347263,82.39065983930274,81.62047555128484,80.91587666388305
0.007949999999999902,85.09661656535673,83.62430406967029,82.38940306734791,81.6189794893348,80.9141260978136
0.008000000000000007,85.09592041246921,83.62332860826287,82.38810939156708,81.61743942940058,80.91232396456823
0.00804999999999989,85.09523336213391,83.62236590688788,82.38683265107693,81.61591957952014,80.91054561525242
0.008099999999999996,85.09452686590265,83.62137590243532,82.38551961946008,81.61435645942484,80.90871655068305
0.00814999999999988,85.09382923448177,83.62039832622611,82.38422308511485,81.61281302947782,80.90691066335957
0.008199999999999985,85.09311248929356,83.61939390996903,82.38289087050275,81.61122705498576,80.90505491029775
0.008249999999999869,85.09240437189607,83.6184015911583,82.38157471642906,81.60966025224609,80.9032217295342
0.008299999999999974,85.09167747134875,83.61738289331086,82.38022349042018,81.6080516277137,80.90133952918448
0.008349999999999858,85.0909589625796,83.61637596350319,82.37888789002922,81.60646165867375,80.89947929865335
0.008399999999999963,85.09022199942207,83.61534311316936,82.37751782286904,81.6048305869183,80.89757089043982
0.008449999999999847,85.08949319330284,83.6143217032303,82.37616294870998,81.60321765711466,80.89568385271518
0.008499999999999952,85.08874625938219,83.61327482833012,82.37477420919299,81.60156433929765,80.89374947414532
0.008549999999999836,85.08800724927926,83.61223906828621,82.37340023282036,81.59992865315373,80.89183587051866
0.008599999999999941,85.08725043549448,83.61117829549093,82.37199298820393,81.59825328867848,80.88987575706354
0.008649999999999824,85.08650131405474,83.61012831443955,82.37060008005797,81.59659504936224,80.8879358273777
0.00869999999999993,85.08573471031644,83.60905376911523,82.36917449598687,81.594897835784,80.8859502123667
0.008750000000000036,85.0849755694096,83.60798969514398,82.36776282528639,81.59321724508025,80.8839841948664
0.008799999999999919,85.0841992646054,83.6069015013028,82.36631906572752,81.59149837802809,80.88197330939596
0.008850000000000025,85.08343019527273,83.60582346141754,82.3648888003737,81.58979563622407,80.87998144059391
0.008899999999999908,85.08264427723776,83.604721741676,82.36342702755985,81.58805530933375,80.87794551344876
0.008950000000000014,85.08186536964666,83.60362986173705,82.36197833405095,81.58633061511688,80.87592802800613
0.008999999999999897,85.08106992513885,83.60251473728104,82.36049870843323,81.58456901997353,80.87386728559197
0.009050000000000002,85.0802812685429,83.60140914194665,82.35903175178873,81.58282257034111,80.87182441621243
0.009099999999999886,85.07947638322247,83.60028073250218,82.35753443199663,81.58103989643107,80.86973908249942
0.009149999999999991,85.07867806592655,83.59916154517936,82.35604937569073,81.57927188661027,80.8676710598354
0.009199999999999875,85.07786382433976,83.59801996898906,82.35453451849943,81.57746832128137,80.8655613563113
0.00924999999999998,85.07705593366981,83.5968873117906,82.35303152440284,81.57567894465933,80.86346840888199
0.009299999999999864,85.07623241923625,83.595732685595,82.35149928470696,81.57385467308883,80.86133455451429
0.00934999999999997,85.07541504151347,83.59458667930252,82.34997851303648,81.57204412115175,80.85921690863394
0.009399999999999853,85.07458233651654,83.59341911832617,82.34842904382985,81.5701993263213,80.85705911984006
0.009449999999999958,85.07375555703548,83.59225988235877,82.34689065310513,81.56836778860213,80.85491699955656
0.009499999999999842,85.07291374261632,83.59107950030048,82.34532410546612,81.56650265127914,80.85273549018157
0.009549999999999947,85.07207764562682,83.58990715268844,82.34376825247318,81.56465031531309,80.85056911722381
0.009599999999999831,85.07122680178058,83.58871406171525,82.34218477555478,81.56276501403781,80.84836409852487
0.009649999999999936,85.07038147047308,83.58752871907848,82.34061161531548,81.56089206532498,80.84617369225852
0.009700000000000042,85.0695216760481,83.58632302982329,82.33901135634021,81.55898677640317,80.8439453728956
0.009749999999999925,85.06866719254197,83.58512480735408,82.33742104208751,81.55709339837787,80.84173115028673
0.009800000000000031,85.06779852524107,83.58390662891631,82.33580414634613,81.55516829587802,80.83947973631872
0.009849999999999914,85.06693497057606,83.5826956403661,82.33419682950453,81.55325466988417,80.83724191190443
0.00990000000000002,85.06605750696,83.58146508031531,82.33256344035865,81.5513099256392,80.83496760679056
0.009949999999999903,85.06518496109021,83.58024143798505,82.33093927052936,81.54937623091143,80.83270639265619
0.01000000000000001,85.06429877658292,83.57899860236708,82.32928952941742,81.54741201452435,80.83040939726176
0.01004999999999989,85.06341731837323,83.57776241710113,82.32764865436786,81.54545842817411,80.82812500302398
0.0101,85.06252248726884,83.57650741044657,82.32598270081405,81.54347490702722,80.82580551563053
0.01014999999999988,85.06163219449361,83.57525879162937,82.3243252664715,81.5415016040337,80.82349814842604
0.01019999999999999,85.06072878996507,83.57399171696417,82.32264323809746,81.53949894330091,80.8211563647449
0.01024999999999987,85.05982973930877,83.57273077252003,82.32096938854623,81.53750609650629,80.81882622922404
0.01029999999999998,85.05891783341764,83.57145173137795,82.3192714210851,81.5354844591684,80.81646234241336
0.01034999999999986,85.05801010047749,83.57017856777316,82.31758129856712,81.53347223927688,80.81410964073834
0.01039999999999996,85.05708976418504,83.56888766020984,82.31586752587992,81.53143178613934,80.8117238414232
0.01044999999999985,85.0561734234752,83.56760238245721,82.31416127079832,81.52940036171996,80.80934877327039
0.01049999999999995,85.05524472665468,83.56629970706581,82.3124318248921,81.52734125143296,80.80694124956523
0.01054999999999984,85.05431985161204,83.56500241873138,82.31070957581757,81.52529078892549,80.80454401213139
0.01059999999999994,85.05338286306167,83.56368807265945,82.30896458686532,81.52321317800592,80.80211494966504
0.01064999999999983,85.05244952605295,83.56237887587086,82.30722648054495,81.52114384172977,80.79969573767684
0.01069999999999993,85.05150431351001,83.56105295483832,82.30546607690705,81.51904788458515,80.79724531961942
0.01075000000000004,85.05056258584023,83.55973195029523,82.30371224827549,81.51695983675098,80.79480432534615
0.01079999999999992,85.04960921599564,83.55839454861346,82.30193655652235,81.51484568570467,80.7923327324378
0.01085000000000003,85.04865916791755,83.55706183559917,82.30016713871481,81.51273908642833,80.78987014570674
0.01089999999999991,85.04769770643121,83.5557130461909,82.29837628365078,81.5106068917463,80.78737755628805
0.01095000000000002,85.04673940715577,83.55436872258564,82.29659140801822,81.50848189906492,80.78489356450251
0.0109999999999999,85.04576991867238,83.55300863700546,82.29478551270634,81.50633180898362,80.78238015454595
0.01105,85.04480343638025,83.55165279930074,82.29298530883177,81.50418857887362,80.77987494270542
0.01109999999999989,85.04382598454556,83.55028150775641,82.29116449461947,81.50202073962865,80.77734088584822
0.01114999999999999,85.04285138639922,83.5489142510705,82.28934909033613,81.49985942602564,80.77481463657051
0.01119999999999988,85.04186603387667,83.54753184244471,82.28751347688143,81.49767398188138,80.7722601041484
0.01124999999999998,85.04088338603326,83.5461532605391,82.28568299829213,81.49549473670127,80.76971299769372
0.01129999999999987,85.03989019452098,83.54475982241149,82.28383270359059,81.49329182998129,80.76713815877528
0.01134999999999997,85.03889956214577,83.54337000770819,82.281987275088,81.491094803143,80.7645703730717
0.01139999999999985,85.03789859239365,83.54196562637797,82.28012241550005,81.48887457426072,80.76197539449362
0.01144999999999996,85.03690003967405,83.5405646699775,82.27826215978824,81.48665991370991,80.75938710516391
0.01149999999999984,85.03589135150119,83.53914943048608,82.27638285006677,81.48442250119996,80.75677215156648
0.01154999999999995,85.03488494166122,83.53773742218615,82.27450788818336,81.48219035293391,80.75416353195635
0.01159999999999983,85.03386859397327,83.53631140834005,82.2726142415017,81.47993589348354,80.75152876581951
0.01164999999999994,85.0328543892883,83.53488843665474,82.27072469284089,81.47768640157673,80.74889998702659
0.01170000000000004,85.03183044009512,83.53345173104861,82.2688168208208,81.47541503005776,80.74624556870609
0.01174999999999993,85.0308085019071,83.53201788322794,82.26691280315703,81.47314833668838,80.74359679960997
0.01180000000000003,85.0297770083402,83.5305705672676,82.26499081589695,81.47086018618886,80.74092288737378
0.01184999999999992,85.02874739707295,83.52912592931762,82.26307244540885,81.46857643166585,80.73825429466679
0.01190000000000002,85.02770841540313,83.52766808324306,82.26113645151207,81.46627163352208,80.7355610447315
0.01194999999999991,85.02667119057801,83.52621273994612,82.25920384280715,81.46397095631269,80.73287279294995
0.01200000000000001,85.02562477623277,83.52474444285448,82.25725394940982,81.46164964014108,80.73016035951713
0.01204999999999989,85.0245799964844,83.52327847778967,82.25530721554932,81.45933217689884,80.7274526110732
0.0121,85.0235262040654,83.52179980765817,82.25334352834858,81.45699447062768,80.7247211463657
0.01214999999999988,85.02247392715752,83.52032330322211,82.25138278087246,81.45466035622067,80.72199406157966
0.01219999999999999,85.02141281045789,83.51883433693067,82.24940540415429,81.45230638612169,80.71924371587767
0.01224999999999987,85.02035309329928,83.51734737435827,82.24743075310668,81.44995575366123,80.71649745301042
0.01229999999999998,85.01928470532067,83.5158481877121,82.24543978977346,81.447585644381,80.71372837468728
0.01234999999999986,85.01821760398116,83.51435084709742,82.243451343728,81.44521862525013,80.7109630899729
0.01239999999999997,85.01714199695085,83.51284151484936,82.24144689532608,81.44283249984122,80.7081754255308
0.01244999999999985,85.01606756667715,83.51133387516647,82.2394447614113,81.44044922372368,80.70539127320954
0.01249999999999996,85.01498479206478,83.50981447103905,82.23742692815803,81.43804720367541,80.7025851673145
0.01254999999999984,85.01390308729655,83.50829661016283,82.23541121208297,81.43564779858426,80.69978229966553
0.01259999999999994,85.0128131958307,83.50676720687012,82.23338009289348,81.43323000385321,80.69695789518238
0.01264999999999983,85.0117242702163,83.5052392015971,82.23135089897295,81.43081459615978,80.69413646255663
0.01269999999999993,85.01062731190095,83.50369987086621,82.22930659148679,81.42838114519981,80.69129390058337
0.01275000000000004,85.00953121831323,83.50216179693518,82.2272640226667,81.42594985966225,80.68845405143627
0.01279999999999992,85.00842724244379,83.5006126095275,82.22520662327378,81.42350086945427,80.68559347133797
0.01285000000000003,85.00732403299578,83.49906454164002,82.22315078115636,81.42105382924612,80.68273535226199
0.01289999999999991,85.00621308817509,83.49750556737209,82.22108038502279,81.41858941532729,80.6798568917042
0.01295000000000002,85.00510281423546,83.49594757921292,82.21901136989158,81.41612674206584,80.67698064746136
0.0129999999999999,85.00398494838934,83.49437888697705,82.21692807098485,81.41364701855832,80.6740844424431
0.01305000000000001,85.00286766059779,83.49281105123418,82.21484598182937,81.41116883233279,80.67119021599703
0.01309999999999989,85.00174292099048,83.49123270901858,82.21274987294339,81.40867391197212,80.66827640088313
0.01315,85.00061866927294,83.48965509740337,82.21065480748376,81.4061803313715,80.66536433343094
0.01319999999999988,84.99948710252214,83.48806717231204,82.20854598026328,81.4036703255344,80.66243304098393
0.01324999999999998,84.99835593610581,83.48647985557876,82.20643803497445,81.40116146767502,80.6595032719878
0.01329999999999987,84.99721758819751,83.484882413851,82.20431657993898,81.39863648640673,80.65655463339914
0.01334999999999997,84.99607955562561,83.48328546181645,82.20219585007479,81.39611246695962,80.65360730061754
0.01339999999999986,84.99493447192864,83.48167856884584,82.2000618566422,81.39357261900071,80.6506414455383
0.01344999999999996,84.99378962107512,83.48007205040842,82.19792843625898,81.39103355221847,80.64767668505678
0.01349999999999985,84.99263784635531,83.47845577076166,82.19578199276862,81.38847894503114,80.6446937416278
0.01354999999999995,84.99148622443917,83.47683975392039,82.1936359747485,81.3859249437746,80.64171168788944
0.01359999999999983,84.99032780287337,83.47521415135557,82.19147716848381,81.38335568356844,80.63871178277081
0.01364999999999994,84.98916945647282,83.4735887032287,82.18931864455782,81.38078685933279,80.63571256860627
0.01370000000000005,84.98800443166252,83.47195384071325,82.18714756176846,81.37820305109005,80.63269582700622
0.01374999999999993,84.98683940672898,83.47031902755651,82.18497662253904,81.37561951403073,80.62967958366323
0.01380000000000003,84.98566782171365,83.46867496728477,82.1827933484626,81.37302126153104,80.62664612936646
0.01384999999999992,84.98449616358539,83.46703085450953,82.18061008342602,81.37042312048908,80.62361298653903
0.01390000000000002,84.98331806085554,83.46537765791984,82.17841470230915,81.36781052633356,80.62056294193445
0.01394999999999991,84.98213981427112,83.46372431011068,82.17621919987728,81.36519788886065,80.6175130277914
0.01400000000000001,84.98095523578108,83.46206203790224,82.17401179499652,81.3625710544956,80.61444651389917
0.0140499999999999,84.97977044489261,83.4603995188344,82.17180414251841,81.3599440268786,80.61137995511238
0.0141,84.97857943207293,83.45872823098362,82.16958479620034,81.35730305261862,80.6082970916104
0.01414999999999988,84.97738814045894,83.45705660363998,82.16736507998331,81.35466173990366,80.60521401338248
