edt,t20,t30,c80,d50,ts,spl_t0_freq
1.227515086851243,1.22748668216861,1.22748668216861,1.63794755664694,43.00030838974693,102.8470009281111,85.13705943817305
0.8949074583971881,0.8947822564116439,0.8947822564116439,3.863782386708109,53.7513299783737,78.08581090634596,83.68091932296709
0.69182829673645,0.6915296050415101,0.6915296050415101,5.950038128841932,63.13060149079745,63.0165966883327,82.46441073313228
0.5943243643623524,0.5938893998221497,0.5938893998221497,7.337493232783686,68.70878301548011,55.73512902692224,81.7082521505813
0.5201691240429059,0.5195795676909798,0.5195795676909798,8.67537167728865,73.49924822443116,50.07437138652832,81.01864364707224
